bath,balcony,price,total_sqft_int,bhk,price_per_sqft
2.0,2.0,48.27,1194.0,2.0,4042.713567839196
3.0,1.0,100.0,1230.0,3.0,8130.081300813008
1.0,1.0,30.0,2779.0,3.0,1079.5250089960418
2.0,1.0,35.0,1270.0,2.0,2755.9055118110236
3.0,2.0,65.8,1800.0,2.0,3655.5555555555557
1.0,1.0,23.5,1200.0,2.0,1958.3333333333333
3.0,3.0,60.0,1540.0,3.0,3896.103896103896
2.0,1.0,42.0,1445.0,1.0,2906.574394463668
2.0,1.0,67.39,1702.0,2.0,3959.4594594594596
4.0,0.0,220.0,3205.0,3.0,6864.27457098284
2.0,2.0,55.79,1060.0,3.0,5263.207547169812
2.0,1.0,53.76,1078.0,2.0,4987.012987012987
2.0,1.0,65.0,1213.0,3.0,5358.615004122012
2.0,1.0,63.53,1330.0,3.0,4776.691729323308
2.0,2.0,47.39,1140.0,3.0,4157.017543859649
3.0,3.0,61.2,1350.0,3.0,4533.333333333333
2.0,1.0,50.0,1223.0,3.0,4088.3074407195422
2.0,2.0,51.51,2770.0,5.0,1859.5667870036102
3.0,2.0,88.0,1300.0,3.0,6769.2307692307695
2.0,1.0,61.0,1255.0,3.0,4860.557768924303
3.0,1.0,67.98,1352.5,3.0,5026.247689463956
2.0,2.0,78.0,1246.0,2.0,6260.032102728732
2.0,2.0,39.02,730.0,2.0,5345.205479452055
2.0,2.0,65.0,1290.0,3.0,5038.759689922481
2.0,2.0,62.4,1215.0,3.0,5135.802469135802
2.0,2.0,70.0,1325.0,3.0,5283.018867924528
2.0,1.0,55.0,1200.0,3.0,4583.333333333333
2.0,1.0,50.0,1200.0,3.0,4166.666666666667
2.0,3.0,59.0,1274.0,2.0,4631.083202511774
2.0,2.0,42.85,2400.0,5.0,1785.4166666666667
2.0,2.0,72.0,1565.0,2.0,4600.638977635783
2.0,2.0,60.0,3400.0,1.0,1764.7058823529412
2.0,2.0,44.17,1085.0,3.0,4070.967741935484
3.0,3.0,53.56,1178.0,3.0,4546.689303904924
2.0,1.0,49.27,1160.0,3.0,4247.413793103448
2.0,1.0,75.0,1425.0,2.0,5263.1578947368425
3.0,2.0,57.6,906.0,2.0,6357.615894039735
2.0,1.0,55.79,1240.0,2.0,4499.193548387097
2.0,1.0,54.35,2100.0,6.0,2588.095238095238
2.0,1.0,50.0,1225.0,3.0,4081.6326530612246
2.0,1.0,75.0,1805.0,2.0,4155.124653739612
3.0,2.0,60.0,1464.0,3.0,4098.360655737705
2.0,2.0,40.0,705.0,2.0,5673.758865248227
2.0,1.0,54.99,1200.0,1.0,4582.5
4.0,3.0,340.0,7200.0,3.0,4722.222222222223
2.0,2.0,48.0,1100.0,2.0,4363.636363636364
2.0,3.0,50.0,1235.0,2.0,4048.582995951417
2.0,2.0,54.0,1250.0,2.0,4320.0
2.0,1.0,70.0,1360.0,2.0,5147.058823529412
3.0,1.0,86.8,1150.0,2.0,7547.826086956522
2.0,1.0,52.0,1044.0,2.0,4980.842911877395
3.0,1.0,83.74,1350.0,3.0,6202.962962962963
3.0,3.0,51.04,1223.0,2.0,4173.344235486508
2.0,1.0,55.47,1389.0,2.0,3993.5205183585313
2.0,1.0,67.0,1340.0,2.0,5000.0
2.0,2.0,57.0,1250.0,1.0,4560.0
2.0,2.0,55.78,1076.0,2.0,5184.014869888476
2.0,2.0,48.1,1201.0,2.0,4004.9958368026646
2.0,2.0,68.0,1120.0,2.0,6071.428571428572
3.0,2.0,59.0,980.0,2.0,6020.408163265306
3.0,2.0,88.0,1735.0,2.0,5072.046109510086
2.0,1.0,66.0,1200.0,1.0,5500.0
2.0,2.0,86.0,1183.0,3.0,7269.653423499577
2.0,2.0,63.0,1050.0,2.0,6000.0
2.0,1.0,56.0,1269.0,2.0,4412.923561859732
3.0,3.0,53.12,1100.0,3.0,4829.090909090909
2.0,1.0,52.0,1041.0,2.0,4995.1969260326605
4.0,1.5843757375501535,600.0,3300.0,4.0,18181.81818181818
3.0,2.0,229.0,1260.0,2.0,18174.603174603173
3.0,2.0,415.0,1200.0,2.0,34583.333333333336
3.0,2.0,410.0,1185.0,2.0,34599.15611814346
3.0,3.0,200.0,1113.0,2.0,17969.45193171608
2.0,1.0,115.0,1985.0,2.0,5793.450881612091
3.0,3.0,223.0,3500.0,2.0,6371.428571428572
3.0,3.0,260.0,1260.0,3.0,20634.920634920636
3.0,2.0,241.0,2400.0,2.0,10041.666666666666
3.0,2.0,360.0,1200.0,2.0,30000.0
3.0,2.0,288.0,1302.0,3.0,22119.815668202766
3.0,1.5843757375501535,334.0,1050.0,2.0,31809.52380952381
2.0,0.0,150.0,1752.0,2.0,8561.643835616438
1.0,0.0,75.0,1350.0,2.0,5555.555555555556
3.0,2.0,400.0,1745.0,4.0,22922.63610315186
3.0,3.0,230.0,1255.0,2.0,18326.693227091633
4.0,3.0,370.0,1507.0,3.0,24552.090245520903
2.0,2.0,250.0,1290.0,2.0,19379.84496124031
2.0,1.0,130.0,1120.0,2.0,11607.142857142857
3.0,3.0,369.0,1100.0,2.0,33545.454545454544
3.0,2.0,220.0,1065.0,2.0,20657.276995305165
3.0,3.0,350.0,1200.0,2.0,29166.666666666668
3.0,1.0,190.0,1390.0,2.0,13669.06474820144
3.0,3.0,220.0,1197.0,3.0,18379.281537176274
3.0,0.0,150.0,4920.0,2.0,3048.7804878048782
2.0,2.0,81.0,1200.0,2.0,6750.0
3.0,2.0,240.0,1240.0,3.0,19354.83870967742
3.0,3.0,330.0,982.0,2.0,33604.88798370672
1.0,1.0,200.0,1386.0,2.0,14430.01443001443
3.0,3.0,375.0,2087.01,2.0,17968.289562579957
1.0,0.0,250.0,1723.0,2.0,14509.576320371445
2.0,1.5843757375501535,99.0,1540.0,2.0,6428.571428571428
3.0,2.0,268.0,1171.0,3.0,22886.421861656705
3.0,2.0,224.0,1230.0,2.0,18211.38211382114
3.0,2.0,200.0,1200.0,2.0,16666.666666666668
2.0,1.0,70.0,845.0,2.0,8284.023668639053
2.0,2.0,113.0,2882.0,2.0,3920.8882720333104
3.0,1.0,372.0,1330.0,2.0,27969.924812030076
3.0,2.0,275.0,1175.0,3.0,23404.255319148935
3.0,2.0,240.0,1200.0,3.0,20000.0
3.0,2.0,320.0,883.0,2.0,36240.090600226504
3.0,3.0,395.0,1082.0,2.0,36506.46950092421
2.0,0.0,225.0,1571.0,2.0,14322.087842138764
2.0,2.0,45.12,1400.0,3.0,3222.8571428571427
3.0,2.0,85.0,1062.0,3.0,8003.76647834275
3.0,3.0,90.0,1165.0,2.0,7725.321888412017
2.0,2.0,68.0,1600.0,3.0,4250.0
2.0,2.0,75.0,1680.0,2.0,4464.285714285715
2.0,1.0,93.32,1285.0,3.0,7262.256809338522
2.0,1.0,93.0,1500.0,3.0,6200.0
2.0,1.0,80.0,1450.0,2.0,5517.241379310345
2.0,2.0,48.77,1151.0,2.0,4237.185056472633
2.0,1.0,52.04,5270.0,2.0,987.4762808349146
2.0,2.0,115.0,1050.0,2.0,10952.380952380952
2.0,1.0,52.66,1400.0,2.0,3761.4285714285716
2.0,1.0,49.3,924.0,1.0,5335.497835497836
2.0,2.0,115.0,1517.0,2.0,7580.751483190507
3.0,2.0,150.0,2223.0,2.0,6747.638326585695
3.0,3.0,150.0,1050.0,2.0,14285.714285714286
3.0,1.0,57.0,1850.0,2.0,3081.0810810810813
2.0,2.0,115.0,1200.0,2.0,9583.333333333334
3.0,1.0,56.1,1210.0,2.0,4636.363636363636
2.0,2.0,55.0,1308.0,2.0,4204.892966360856
2.0,2.0,75.0,1590.0,2.0,4716.981132075472
3.0,2.0,155.0,1200.0,3.0,12916.666666666666
4.0,2.0,290.0,2770.0,3.0,10469.314079422382
4.0,3.0,315.0,1280.0,3.0,24609.375
2.0,1.0,70.0,2087.01,2.0,3354.0807183482584
2.0,0.0,37.0,975.0,1.0,3794.871794871795
3.0,2.0,75.0,1550.0,2.0,4838.709677419355
2.0,1.0,50.79,1250.0,2.0,4063.2
2.0,0.0,66.0,1620.0,2.0,4074.074074074074
3.0,1.0,100.0,1500.0,3.0,6666.666666666667
3.0,3.0,65.0,1640.0,2.0,3963.4146341463415
3.0,3.0,200.0,1920.0,3.0,10416.666666666666
2.0,2.0,46.8,1190.0,1.0,3932.7731092436975
3.0,2.0,150.0,1999.0,3.0,7503.751875937969
2.0,1.0,56.4,1525.0,1.0,3698.3606557377047
2.0,1.0,41.0,1350.0,2.0,3037.037037037037
2.0,1.0,57.0,1050.0,2.0,5428.571428571428
3.0,0.0,75.0,1060.0,2.0,7075.471698113208
2.0,1.0,67.0,1000.0,2.0,6700.0
2.0,2.0,138.0,1800.0,3.0,7666.666666666667
2.0,2.0,44.0,1040.0,2.0,4230.7692307692305
4.0,1.0,70.0,1300.0,3.0,5384.615384615385
2.0,2.0,39.0,1243.0,2.0,3137.5703942075625
2.0,2.0,43.5,1730.0,2.0,2514.450867052023
2.0,1.0,42.66,1200.0,2.0,3555.0
2.0,2.0,49.5,600.0,1.0,8250.0
2.0,2.0,58.0,2920.0,3.0,1986.3013698630136
2.0,2.0,48.48,3000.0,2.0,1616.0
2.0,2.0,53.51,1135.0,3.0,4714.537444933921
1.0,2.0,160.0,1512.0,3.0,10582.010582010582
2.0,2.0,44.95,1360.0,2.0,3305.1470588235293
2.0,1.0,58.0,960.0,2.0,6041.666666666667
3.0,2.0,67.0,1200.0,3.0,5583.333333333333
1.0,1.0,26.9,900.0,2.0,2988.8888888888887
2.0,1.0,54.0,4000.0,2.0,1350.0
3.0,2.0,60.0,1965.0,2.0,3053.4351145038167
2.0,1.0,55.0,1370.0,2.0,4014.598540145985
3.0,1.0,65.0,2300.0,5.0,2826.086956521739
3.0,1.0,75.0,1475.0,2.0,5084.745762711865
2.0,1.0,55.0,1230.0,2.0,4471.544715447155
3.0,1.0,75.0,1500.0,2.0,5000.0
2.0,1.0,55.0,1255.0,2.0,4382.470119521912
2.0,0.0,56.0,1817.0,2.0,3082.003302146395
3.0,2.0,160.0,1608.0,2.0,9950.248756218905
2.0,1.0,85.0,1768.0,3.0,4807.692307692308
2.0,2.0,65.0,1365.0,2.0,4761.9047619047615
2.0,1.0,90.0,1082.0,3.0,8317.929759704251
3.0,0.0,135.0,1349.0,3.0,10007.412898443292
3.0,1.5843757375501535,187.0,1027.0,2.0,18208.373904576438
2.0,3.0,100.0,1063.0,3.0,9407.33772342427
2.0,3.0,53.55,1640.0,3.0,3265.243902439024
2.0,2.0,46.5,3100.0,5.0,1500.0
3.0,2.0,47.0,4800.0,3.0,979.1666666666666
2.0,2.0,49.86,1800.0,1.0,2770.0
2.0,2.0,65.0,2070.0,1.0,3140.096618357488
2.0,2.0,86.0,1320.0,2.0,6515.151515151515
2.0,3.0,88.0,2145.0,2.0,4102.5641025641025
2.0,2.0,86.0,1318.0,1.0,6525.037936267071
3.0,0.0,140.0,1750.0,2.0,8000.0
2.0,1.0,44.55,1259.0,3.0,3538.522637013503
3.0,2.0,68.63,1595.0,3.0,4302.82131661442
2.0,1.5843757375501535,43.48,1092.0,3.0,3981.6849816849817
2.0,3.0,52.0,1450.0,3.0,3586.206896551724
3.0,2.0,660.0,1240.0,3.0,53225.8064516129
3.0,2.0,650.0,1200.0,3.0,54166.666666666664
3.0,3.0,650.0,1350.0,2.0,48148.148148148146
4.0,1.5843757375501535,700.0,1075.0,3.0,65116.27906976744
2.0,2.0,95.0,1300.0,3.0,7307.692307692308
2.0,1.0,56.0,1358.0,2.0,4123.711340206186
2.0,2.0,75.0,1180.0,3.0,6355.932203389831
3.0,1.0,115.0,1310.0,3.0,8778.625954198473
2.0,1.0,69.85,1804.0,2.0,3871.9512195121947
2.0,3.0,56.0,1645.0,2.0,3404.255319148936
2.0,1.0,55.0,1145.0,2.0,4803.493449781659
2.0,2.0,75.0,1340.0,3.0,5597.014925373134
3.0,2.0,125.0,2800.0,5.0,4464.285714285715
2.0,1.0,55.0,1450.0,2.0,3793.103448275862
2.0,1.0,60.0,1596.0,2.0,3759.3984962406016
2.0,3.0,49.0,1400.0,2.0,3500.0
2.0,1.0,55.0,1309.0,2.0,4201.680672268908
2.0,2.0,75.0,1350.0,2.0,5555.555555555556
2.0,0.0,46.0,1355.0,2.0,3394.8339483394834
2.0,3.0,80.0,1581.0,2.0,5060.088551549652
2.0,2.0,61.0,1424.0,3.0,4283.70786516854
2.0,1.0,55.0,1240.0,2.0,4435.4838709677415
3.0,2.0,75.0,1762.0,3.0,4256.526674233825
2.0,2.0,98.0,2791.0,1.0,3511.286277319957
2.0,3.0,72.2,2700.0,2.0,2674.074074074074
3.0,2.0,180.0,1420.0,2.0,12676.05633802817
2.0,0.0,110.0,1980.0,2.0,5555.555555555556
1.0,1.0,35.0,1100.0,2.0,3181.818181818182
2.0,2.0,180.0,1464.0,2.0,12295.081967213115
4.0,0.0,185.0,1464.0,3.0,12636.612021857924
2.0,1.0,76.0,1250.0,2.0,6080.0
2.0,1.0,55.0,1200.0,2.0,4583.333333333333
2.0,0.0,59.0,1800.0,2.0,3277.777777777778
2.0,0.0,70.0,1200.0,1.0,5833.333333333333
2.0,3.0,80.0,3596.0,6.0,2224.6941045606227
3.0,1.5843757375501535,180.0,1075.0,2.0,16744.18604651163
4.0,3.0,253.0,1200.0,3.0,21083.333333333332
4.0,2.0,325.0,1896.0,5.0,17141.350210970464
3.0,2.0,128.0,1200.0,2.0,10666.666666666666
3.0,2.0,148.0,2250.0,3.0,6577.777777777777
2.0,1.0,32.0,900.0,2.0,3555.5555555555557
2.0,1.0,60.0,3385.0,2.0,1772.5258493353028
2.0,2.0,47.0,1155.0,2.0,4069.2640692640693
2.0,1.0,42.0,1200.0,2.0,3500.0
2.0,2.0,35.0,1300.0,2.0,2692.3076923076924
2.0,1.0,44.0,1050.0,2.0,4190.476190476191
3.0,1.0,76.0,1560.0,2.0,4871.794871794872
2.0,2.0,32.5,1200.0,2.0,2708.3333333333335
2.0,2.0,68.0,1485.0,2.0,4579.124579124579
3.0,1.0,160.0,1400.0,2.0,11428.57142857143
2.0,0.0,40.0,1754.0,2.0,2280.501710376283
3.0,2.0,78.0,1427.0,2.0,5466.012613875263
2.0,2.0,30.0,1270.0,2.0,2362.2047244094488
2.0,1.0,40.0,1130.0,2.0,3539.8230088495575
2.0,2.0,30.0,1050.0,2.0,2857.1428571428573
3.0,2.0,190.0,1300.0,3.0,14615.384615384615
1.0,1.0,19.0,2273.0,2.0,835.8996920369556
3.0,1.0,125.0,1000.0,2.0,12500.0
2.0,1.0,36.0,1196.0,2.0,3010.0334448160534
3.0,1.0,88.0,1430.0,2.0,6153.846153846154
2.0,2.0,56.0,1272.0,1.0,4402.5157232704405
2.0,1.0,30.35,1600.0,2.0,1896.875
1.0,2.0,19.87,1159.0,2.0,1714.4089732528041
2.0,2.0,35.41,3436.0,2.0,1030.5587892898718
3.0,2.0,76.13,1135.0,3.0,6707.488986784141
2.0,2.0,62.0,3400.0,1.0,1823.5294117647059
3.0,3.0,130.0,1700.0,2.0,7647.058823529412
2.0,2.0,29.0,1185.0,2.0,2447.2573839662446
3.0,3.0,55.0,1350.0,2.0,4074.074074074074
3.0,2.0,295.0,4550.0,4.0,6483.516483516483
2.0,1.0,42.6,1100.0,2.0,3872.7272727272725
4.0,0.0,115.0,1203.0,3.0,9559.434746467165
2.0,1.0,87.0,1600.0,3.0,5437.5
3.0,3.0,140.0,1100.0,2.0,12727.272727272728
2.0,2.0,68.0,925.0,2.0,7351.351351351352
2.0,1.0,45.0,1740.0,2.0,2586.206896551724
3.0,2.0,140.0,1436.0,3.0,9749.303621169916
3.0,2.0,125.0,2000.0,4.0,6250.0
3.0,2.0,104.0,1450.0,3.0,7172.413793103448
3.0,3.0,100.0,1404.0,4.0,7122.507122507122
3.0,2.0,125.0,1230.0,2.0,10162.60162601626
3.0,1.0,140.0,1300.0,2.0,10769.23076923077
3.0,3.0,135.0,1180.0,2.0,11440.677966101695
3.0,2.0,119.0,2000.0,4.0,5950.0
4.0,2.0,242.0,1420.0,3.0,17042.25352112676
4.0,1.0,230.0,1300.0,3.0,17692.30769230769
3.0,3.0,90.0,1274.0,3.0,7064.36420722135
3.0,2.0,170.0,1370.0,2.0,12408.759124087592
2.0,1.0,38.0,1425.0,1.0,2666.6666666666665
3.0,1.0,160.0,1185.0,2.0,13502.10970464135
2.0,1.0,93.0,1150.0,2.0,8086.95652173913
3.0,2.0,215.0,1140.0,2.0,18859.64912280702
3.0,3.0,145.0,1847.0,3.0,7850.568489442339
3.0,2.0,155.0,1080.0,3.0,14351.851851851852
3.0,1.0,95.0,1045.0,2.0,9090.90909090909
3.0,3.0,190.0,1390.0,2.0,13669.06474820144
3.0,2.0,169.0,1340.0,2.0,12611.940298507463
3.0,2.0,240.0,1840.0,2.0,13043.478260869566
2.0,1.0,98.0,1230.0,2.0,7967.4796747967475
3.0,3.0,140.0,1826.0,3.0,7667.031763417305
2.0,2.0,116.0,1215.0,3.0,9547.325102880659
3.0,1.5843757375501535,85.0,1039.0,2.0,8180.943214629451
2.0,3.0,82.0,1435.0,1.0,5714.285714285715
3.0,2.0,183.0,1200.0,2.0,15250.0
4.0,2.0,150.0,1776.0,3.0,8445.945945945947
2.0,1.5843757375501535,65.0,450.0,1.0,14444.444444444445
4.0,1.5843757375501535,240.0,1541.0,3.0,15574.302401038287
2.0,1.0,100.0,1215.0,1.0,8230.45267489712
3.0,1.0,90.0,1137.0,3.0,7915.5672823219
4.0,1.0,169.0,1424.0,3.0,11867.977528089888
3.0,2.0,125.0,1150.0,3.0,10869.565217391304
3.0,1.0,194.0,1050.0,2.0,18476.190476190477
2.0,2.0,65.0,770.0,1.0,8441.558441558442
3.0,1.0,118.0,1057.0,3.0,11163.670766319772
3.0,2.0,180.0,2450.0,4.0,7346.938775510204
3.0,1.0,103.0,1310.0,3.0,7862.595419847328
2.0,1.0,75.0,2500.0,6.0,3000.0
3.0,3.0,125.0,1600.0,4.0,7812.5
4.0,1.0,95.0,1200.0,3.0,7916.666666666667
2.0,2.0,98.0,1161.0,3.0,8440.999138673556
2.0,1.0,34.22,560.0,1.0,6110.714285714285
4.0,2.0,185.0,1246.0,3.0,14847.512038523275
2.0,2.0,110.0,5020.0,9.0,2191.235059760956
2.0,1.0,60.55,2950.0,8.0,2052.5423728813557
3.0,1.5843757375501535,235.0,2030.0,2.0,11576.354679802957
3.0,2.0,145.0,1150.0,2.0,12608.695652173914
4.0,2.0,182.0,1200.0,3.0,15166.666666666666
3.0,2.0,211.0,1810.0,5.0,11657.45856353591
2.0,1.0,95.0,1485.0,4.0,6397.306397306397
3.0,2.0,140.0,1310.0,2.0,10687.022900763359
3.0,2.0,140.0,1600.0,2.0,8750.0
3.0,2.0,155.0,1000.0,2.0,15500.0
2.0,2.0,74.0,2289.0,1.0,3232.8527741371777
3.0,2.0,178.0,1255.0,2.0,14183.266932270917
2.0,2.0,110.0,1245.0,2.0,8835.341365461847
3.0,2.0,128.0,1200.0,3.0,10666.666666666666
2.0,1.0,70.0,705.0,2.0,9929.078014184397
4.0,2.0,135.0,1410.0,4.0,9574.468085106382
3.0,1.0,185.0,1194.0,2.0,15494.137353433836
2.0,2.0,116.0,1194.0,3.0,9715.242881072027
3.0,2.0,148.0,1585.0,2.0,9337.539432176656
3.0,1.0,98.38,1200.0,2.0,8198.333333333334
2.0,2.0,88.0,1115.0,2.0,7892.37668161435
3.0,2.0,119.0,1360.0,3.0,8750.0
2.0,1.0,74.03,907.0,1.0,8162.072767364939
3.0,2.0,115.0,1051.0,2.0,10941.96003805899
4.0,3.0,173.0,1200.0,3.0,14416.666666666666
3.0,2.0,74.0,1180.0,3.0,6271.186440677966
2.0,1.0,76.0,1305.0,3.0,5823.75478927203
2.0,1.0,64.0,1786.0,2.0,3583.4266517357223
4.0,1.5843757375501535,110.0,1350.0,3.0,8148.148148148148
2.0,1.0,22.8,1700.0,4.0,1341.1764705882354
3.0,3.0,85.0,858.0,2.0,9906.759906759908
2.0,2.0,28.41,2912.0,2.0,975.6181318681319
3.0,3.0,52.0,1200.0,3.0,4333.333333333333
3.0,2.0,90.0,1640.0,2.0,5487.804878048781
2.0,2.0,31.77,1034.0,2.0,3072.533849129594
2.0,1.0,49.0,1489.0,2.0,3290.7991940899933
2.0,1.0,37.0,1170.0,2.0,3162.3931623931626
2.0,1.0,36.0,2546.0,4.0,1413.9827179890024
1.0,0.0,24.0,1175.0,3.0,2042.5531914893618
2.0,0.0,42.0,1310.0,2.0,3206.1068702290077
2.0,2.0,102.0,2500.0,2.0,4080.0
2.0,1.0,51.0,1495.0,2.0,3411.371237458194
4.0,2.0,699.0,1170.0,3.0,59743.58974358974
3.0,2.0,155.0,1255.0,3.0,12350.597609561753
3.0,2.0,150.0,1594.0,2.0,9410.288582183188
2.0,1.0,120.0,1595.0,2.0,7523.510971786834
3.0,2.0,150.0,1500.0,2.0,10000.0
3.0,3.0,83.0,3071.0,2.0,2702.7027027027025
2.0,2.0,65.0,717.0,2.0,9065.55090655509
2.0,3.0,55.0,1100.0,2.0,5000.0
3.0,2.0,70.0,1315.0,2.0,5323.19391634981
2.0,2.0,101.0,1140.0,2.0,8859.649122807017
2.0,3.0,69.0,1130.0,2.0,6106.194690265486
3.0,2.0,90.0,1200.0,3.0,7500.0
2.0,1.0,85.41,1900.0,1.0,4495.263157894737
2.0,3.0,66.0,1916.0,2.0,3444.6764091858035
2.0,2.0,98.86,1200.0,2.0,8238.333333333334
3.0,2.0,300.0,2400.0,2.0,12500.0
2.0,1.0,98.86,1150.0,3.0,8596.521739130434
2.0,2.0,115.0,1050.0,2.0,10952.380952380952
3.0,2.0,160.0,1200.0,3.0,13333.333333333334
3.0,2.0,142.0,900.0,2.0,15777.777777777777
3.0,2.0,185.0,1419.0,4.0,13037.350246652572
2.0,2.0,98.77,1150.0,3.0,8588.695652173914
2.0,1.0,35.14,1175.0,2.0,2990.6382978723404
3.0,2.0,65.0,2039.0,2.0,3187.8371750858264
2.0,0.0,62.0,1424.0,1.0,4353.932584269663
2.0,0.0,72.0,1760.0,2.0,4090.909090909091
2.0,2.0,46.0,1464.0,2.0,3142.0765027322404
2.0,2.0,45.0,734.0,2.0,6130.7901907356945
3.0,3.0,80.0,1113.0,3.0,7187.780772686433
2.0,1.0,53.0,1586.0,3.0,3341.7402269861286
2.0,2.0,90.0,3463.0,3.0,2598.902685532775
3.0,2.0,68.0,2095.0,3.0,3245.8233890214797
3.0,3.0,90.0,2500.0,3.0,3600.0
2.0,1.0,100.0,1445.0,2.0,6920.415224913495
2.0,0.0,26.0,883.0,2.0,2944.507361268403
2.0,3.0,53.0,1700.0,2.0,3117.6470588235293
3.0,1.0,70.0,1205.0,3.0,5809.128630705394
3.0,3.0,78.0,1200.0,3.0,6500.0
2.0,0.0,90.0,1123.0,3.0,8014.247551202137
3.0,3.0,75.0,1075.0,3.0,6976.7441860465115
1.0,0.0,130.0,1320.0,3.0,9848.484848484848
2.0,1.0,100.0,1300.0,2.0,7692.307692307692
2.0,1.0,80.0,1408.0,3.0,5681.818181818182
3.0,2.0,180.0,1450.0,3.0,12413.793103448275
2.0,1.0,165.0,2500.0,2.0,6600.0
2.0,1.5843757375501535,74.0,1200.0,2.0,6166.666666666667
2.0,1.0,75.0,1800.0,3.0,4166.666666666667
1.0,1.0,25.0,1386.0,2.0,1803.7518037518037
3.0,0.0,180.0,1332.0,2.0,13513.513513513513
2.0,2.0,50.0,1630.0,3.0,3067.4846625766872
2.0,1.0,115.0,1153.0,2.0,9973.98091934085
2.0,2.0,48.0,1390.0,2.0,3453.2374100719426
1.0,1.0,26.0,1200.0,2.0,2166.6666666666665
1.0,1.0,35.0,1153.0,2.0,3035.5594102341715
5.0,3.0,550.0,2000.0,4.0,27500.0
2.0,1.0,43.72,1875.0,2.0,2331.733333333333
3.0,1.0,60.0,1200.0,2.0,5000.0
3.0,2.0,56.24,1275.0,2.0,4410.980392156863
2.0,1.0,67.0,1410.0,3.0,4751.77304964539
2.0,1.0,39.98,1200.0,2.0,3331.666666666666
2.0,0.0,45.0,770.0,2.0,5844.1558441558445
2.0,1.0,60.0,1842.0,5.0,3257.328990228013
3.0,3.0,130.0,1850.0,5.0,7027.027027027027
2.0,0.0,110.0,1200.0,2.0,9166.666666666666
1.0,1.0,27.0,1115.0,2.0,2421.52466367713
2.0,1.0,49.5,1210.0,2.0,4090.909090909091
2.0,1.0,90.0,1540.0,2.0,5844.1558441558445
1.0,1.0,20.0,1530.0,2.0,1307.18954248366
2.0,2.0,22.5,1025.0,2.0,2195.121951219512
2.0,2.0,38.0,1012.0,2.0,3754.9407114624505
3.0,2.0,800.0,2150.0,3.0,37209.3023255814
2.0,0.0,27.0,1255.0,2.0,2151.394422310757
2.0,2.0,85.0,1415.0,3.0,6007.067137809187
3.0,0.0,72.0,1171.0,2.0,6148.590947907771
1.0,1.0,52.3,1243.0,3.0,4207.56234915527
2.0,0.0,25.0,935.0,2.0,2673.7967914438505
2.0,2.0,49.85,1490.0,3.0,3345.6375838926174
2.0,3.0,48.0,1185.0,3.0,4050.6329113924053
2.0,1.0,60.0,1806.0,2.0,3322.2591362126245
2.0,2.0,50.0,1027.0,2.0,4868.54917234664
2.0,0.0,65.0,1583.0,3.0,4106.12760581175
2.0,0.0,42.0,960.0,2.0,4375.0
4.0,1.0,130.0,3160.0,3.0,4113.9240506329115
2.0,0.0,34.0,1920.0,2.0,1770.8333333333333
2.0,1.0,45.0,1185.0,3.0,3797.46835443038
2.0,0.0,45.0,1500.0,3.0,3000.0
2.0,3.0,65.0,750.0,2.0,8666.666666666666
2.0,1.5843757375501535,55.0,1405.0,1.0,3914.5907473309608
2.0,1.0,36.5,1075.0,2.0,3395.3488372093025
2.0,1.0,52.0,850.0,2.0,6117.64705882353
2.0,3.0,58.0,1933.0,1.0,3000.517330574237
2.0,1.0,37.5,873.0,2.0,4295.53264604811
1.0,0.0,45.0,1575.0,2.0,2857.1428571428573
3.0,2.0,75.0,1074.0,2.0,6983.2402234636875
2.0,1.0,45.0,2000.0,2.0,2250.0
2.0,3.0,60.0,793.0,2.0,7566.204287515763
3.0,1.0,90.0,1297.0,3.0,6939.090208172706
3.0,3.0,64.0,1250.0,2.0,5120.0
3.0,3.0,68.0,1900.0,2.0,3578.9473684210525
2.0,1.0,60.0,1447.0,2.0,4146.51002073255
2.0,2.0,70.0,1450.0,2.0,4827.586206896552
3.0,1.5843757375501535,140.0,2651.0,2.0,5281.026027913995
2.0,1.5843757375501535,78.0,1640.0,4.0,4756.09756097561
3.0,3.0,69.0,1250.0,2.0,5520.0
2.0,3.0,72.0,2000.0,1.0,3600.0
3.0,3.0,69.0,1330.0,3.0,5187.9699248120305
2.0,2.0,75.0,1643.0,4.0,4564.820450395618
2.0,0.0,70.0,1339.0,3.0,5227.781926811053
2.0,1.0,33.0,1050.0,2.0,3142.8571428571427
2.0,1.0,48.0,1254.0,3.0,3827.751196172249
2.0,2.0,28.0,1139.0,3.0,2458.2967515364353
3.0,1.0,59.0,1600.0,2.0,3687.5
2.0,2.0,39.0,1435.0,3.0,2717.7700348432054
2.0,1.0,32.0,1200.0,2.0,2666.6666666666665
2.0,3.0,45.0,1894.0,5.0,2375.923970432946
2.0,2.0,47.0,1162.0,3.0,4044.750430292599
3.0,2.0,85.0,2665.0,3.0,3189.493433395872
2.0,1.0,55.0,1210.0,3.0,4545.454545454545
2.0,1.0,44.0,1100.0,2.0,4000.0
2.0,0.0,46.0,1027.0,2.0,4479.065238558909
3.0,2.0,80.48,1520.0,3.0,5294.736842105263
2.0,1.0,65.0,1850.0,3.0,3513.5135135135133
2.0,1.0,58.0,1204.0,2.0,4817.275747508305
2.0,1.0,59.0,1275.0,3.0,4627.450980392156
3.0,1.0,75.0,1500.0,3.0,5000.0
